Plot,TreeID,Tag,Species,X,Y,DBH_89,DBH_04,DBH_18,Dia_89_04,Dia_04_18,Dia_dif,NDI_89_live,NDI_89_consp,NDI_89_mort,NDI_89_propconsp,NDI_89_propmort,NDI_04_live,NDI_04_consp,NDI_04_mort,NDI_04_propconsp,NDI_04_propmort,Slope,TPI
B2,FRB2000102251,8702,PIEN,425693.206,4417728.28,NA,6.8,10.7,NA,0.278571429,NA,NA,NA,NA,NA,NA,0.789716679,0.069001471,0.254278883,0.08737497,0.321987479,15.39443111,0.103205251
B2,FRB2000102252,8703,PICO,425696.386,4417724.033,NA,6.6,8.8,NA,0.157142857,NA,NA,NA,NA,NA,NA,0.804901479,0.579003325,0.276254577,0.719346826,0.343215393,16.88911819,0.087613368
B2,FRB2000102253,8704,PICO,425695.653,4417723.836,NA,5.6,7.2,NA,0.114285714,NA,NA,NA,NA,NA,NA,0.839285511,0.568570715,0.292737944,0.677446123,0.348794231,15.15382576,0.075388623
B2,FRB2000102254,8705,PIEN,425694.654,4417722.085,NA,5.2,7.5,NA,0.164285714,NA,NA,NA,NA,NA,NA,0.845852752,0.153455344,0.360930421,0.181420872,0.426705973,14.52714062,0.076801095
B2,FRB2000102255,8706,PICO,425695.205,4417720.234,NA,10.3,14.7,NA,0.314285714,NA,NA,NA,NA,NA,NA,0.793087406,0.551300026,0.490813631,0.695131485,0.618864487,15.0568161,-0.074347367
B2,FRB2000102258,8709,PIEN,425681.532,4417717.243,NA,10.2,15.9,NA,0.407142857,NA,NA,NA,NA,NA,NA,0.489250894,0.076534231,0.297754603,0.156431458,0.608592864,17.32078552,0.171709416
B2,FRB2000102262,8713,ABLA,425681.973,4417704.906,NA,6,7.3,NA,0.092857143,NA,NA,NA,NA,NA,NA,1.219617056,0.260307577,0.465855846,0.213433861,0.38196895,12.18598175,-0.254607865
B2,FRB2000102263,8714,ABLA,425682.603,4417704.1,NA,6.9,9.5,NA,0.185714286,NA,NA,NA,NA,NA,NA,1.201891873,0.250123844,0.475256371,0.208108441,0.395423566,12.26470089,-0.286307639
B2,FRB2000102264,8715,ABLA,425684.475,4417704.026,NA,8.7,11.1,NA,0.171428571,NA,NA,NA,NA,NA,NA,1.031779398,0.243941762,0.418602939,0.236428216,0.405709728,14.08863926,-0.26769981
B2,FRB2000102265,8716,ABLA,425684.476,4417708.471,NA,7.4,12.5,NA,0.364285714,NA,NA,NA,NA,NA,NA,0.689688429,0.130518648,0.253518517,0.189242913,0.367584125,17.26003075,-0.166765761
B2,FRB2000102266,8717,ABLA,425695.474,4417703.712,NA,6,8.6,NA,0.185714286,NA,NA,NA,NA,NA,NA,0.954160516,0.270145975,0.347098485,0.283124244,0.363773682,16.82187843,0.440938763
B2,FRB2000102267,8718,ABLA,425695.438,4417703.985,NA,5.1,7.5,NA,0.171428571,NA,NA,NA,NA,NA,NA,0.965528974,0.299606512,0.354206109,0.310302974,0.366851869,16.82187843,0.440938763
B2,FRB2000102268,8719,PIEN,425695.511,4417707.06,NA,10.5,18.1,NA,0.542857143,NA,NA,NA,NA,NA,NA,0.858507373,0.209152968,0.588175711,0.243623962,0.685114339,9.952777863,0.307575599
B2,FRB2000102269,8720,PIEN,425698.602,4417711.837,NA,11.5,17.7,NA,0.442857143,NA,NA,NA,NA,NA,NA,0.638357698,0.057671487,0.526826727,0.090343529,0.825284522,12.17730331,0.112957013
B2,FRB2000102270,8721,PICO,425694.894,4417716.743,NA,6,9.5,NA,0.25,NA,NA,NA,NA,NA,NA,0.827077719,0.633407659,0.65316907,0.765838137,0.789731189,13.43719387,-0.101732705
B2,FRB2000102271,8722,PIEN,425701.757,4417713.766,NA,10.4,16,NA,0.4,NA,NA,NA,NA,NA,NA,0.620318397,0.064364275,0.454367113,0.103760062,0.732474025,11.94866467,0.069774158
B2,FRB2000102272,8723,PICO,425704.049,4417713.34,NA,6.4,10.3,NA,0.278571429,NA,NA,NA,NA,NA,NA,0.547669905,0.416181759,0.369327868,0.759913507,0.674362174,12.28978157,-0.03414349
B2,FRB2000102273,8724,PICO,425705.635,4417725.98,NA,7.1,9.4,NA,0.164285714,NA,NA,NA,NA,NA,NA,0.751110878,0.654867394,0.23412513,0.871865145,0.311705152,14.16552925,-0.141807965
B2,FRB2000102274,8725,PICO,425705.787,4417721.136,NA,7.1,8.7,NA,0.114285714,NA,NA,NA,NA,NA,NA,1.001441623,0.862902076,0.193499617,0.861659887,0.193221065,11.08089066,-0.011989846
B2,FRB2000102275,8726,PICO,425705.838,4417720.996,NA,6.1,7.4,NA,0.092857143,NA,NA,NA,NA,NA,NA,1.054931402,0.916472169,0.194941353,0.868750487,0.184790549,11.90845013,0.074199496
B2,FRB2000102276,8727,PICO,425707.038,4417720.489,NA,9.2,11.5,NA,0.164285714,NA,NA,NA,NA,NA,NA,0.703335636,0.562039725,0.220892769,0.799105998,0.314064521,14.05686283,-0.027238238
B2,FRB2000102277,8728,PICO,425710.523,4417723.299,NA,9.9,11.7,NA,0.128571429,NA,NA,NA,NA,NA,NA,0.877722485,0.719720635,0.278223054,0.819986554,0.31698294,10.86236382,0.005700722
B2,FRB2000102278,8729,PICO,425710.69,4417722.77,NA,9.1,11.4,NA,0.164285714,NA,NA,NA,NA,NA,NA,0.876123179,0.718461577,0.271934237,0.820046307,0.310383566,11.4258728,0.039888111
B2,FRB2000102279,8730,PICO,425706.254,4417715.756,NA,7.3,10.2,NA,0.207142857,NA,NA,NA,NA,NA,NA,0.487614447,0.359602429,0.258568144,0.737472877,0.530271705,10.20900631,-0.036366941
B2,FRB2000102280,8731,PIEN,425708.712,4417716.461,NA,7.4,11.4,NA,0.285714286,NA,NA,NA,NA,NA,NA,0.571933393,0.08303638,0.273582999,0.145185403,0.478347659,8.806084633,-0.189965281
B2,FRB2000102281,8732,PICO,425711.624,4417716.845,NA,11.3,17,NA,0.407142857,NA,NA,NA,NA,NA,NA,0.627592514,0.516025479,0.354315766,0.822230137,0.564563404,11.61996746,-0.10614264
B2,FRB2000102282,8733,PICO,425716.403,4417718.516,NA,7.1,11,NA,0.278571429,NA,NA,NA,NA,NA,NA,0.768357496,0.636739865,0.491431743,0.828702613,0.639587361,13.68220806,-0.162686995
B2,FRB2000102283,8734,PICO,425721.928,4417715.61,NA,9,13.3,NA,0.307142857,NA,NA,NA,NA,NA,NA,0.63336778,0.398273363,0.349477218,0.628818478,0.551776123,9.313842773,0.370155695
B2,FRB2000102284,8735,ABLA,425716.796,4417709.049,NA,9.6,12.6,NA,0.214285714,NA,NA,NA,NA,NA,NA,0.895970146,0.136874819,0.353347301,0.152767165,0.394373967,21.61272049,0.00168973
B2,FRB2000102285,8736,PIEN,425714.61,4417708.813,NA,6,8.7,NA,0.192857143,NA,NA,NA,NA,NA,NA,1.079411185,0.397712935,0.504637414,0.368453599,0.467511752,24.23036766,-0.094630293
B2,FRB2000102286,8737,PIEN,425704.101,4417707.915,NA,7.5,12.1,NA,0.328571429,NA,NA,NA,NA,NA,NA,0.598473293,0.127868541,0.396798468,0.21365789,0.663017836,13.17854881,0.389122418
B2,FRB2000102287,8738,ABLA,425718.632,4417708.419,NA,8.6,10.8,NA,0.157142857,NA,NA,NA,NA,NA,NA,1.001835362,0.186355964,0.299428357,0.18601456,0.298879805,26.71897697,-0.380326424
B2,FRB2000102288,8739,ABLA,425728.189,4417707.854,NA,7.4,8.2,NA,0.057142857,NA,NA,NA,NA,NA,NA,1.115520059,0.44705055,0.377958005,0.400755277,0.338817757,10.11882782,-1.231002471
B2,FRB2000102289,8740,ABLA,425729.714,4417710.078,NA,9.4,11.7,NA,0.164285714,NA,NA,NA,NA,NA,NA,1.115165918,0.516673576,0.42865964,0.46331543,0.384390908,20.53798294,-0.57817506
B2,FRB2000102290,8741,ABLA,425730.192,4417709.088,NA,5.9,7.1,NA,0.085714286,NA,NA,NA,NA,NA,NA,1.252462944,0.565212625,0.452101797,0.451280916,0.360970198,17.64408875,-1.062938991
B2,FRB2000102291,8742,ABLA,425732.285,4417712.25,NA,8.8,11.3,NA,0.178571429,NA,NA,NA,NA,NA,NA,1.165489482,0.570325755,0.506102421,0.489344403,0.43424023,20.13920975,-0.353601113
B2,FRB2000102292,8743,ABLA,425735.011,4417710.587,NA,7.2,7.8,NA,0.042857143,NA,NA,NA,NA,NA,NA,1.472742007,0.59387307,0.730144996,0.403243112,0.495772506,16.65641975,-0.981618598
B2,FRB2000102293,8744,ABLA,425741.143,4417712.034,NA,8.6,11.5,NA,0.207142857,NA,NA,NA,NA,NA,NA,1.27075146,0.512260752,0.774393577,0.403116399,0.609398141,20.75624084,-0.986364323
B2,FRB2000102294,8745,ABLA,425741.037,4417710.327,NA,8,8.5,NA,0.035714286,NA,NA,NA,NA,NA,NA,1.445833396,0.537899886,0.891080627,0.372034487,0.61630934,16.85187912,-1.264406607
B2,FRB2000102295,8746,ABLA,425739.517,4417710.324,NA,9,11.4,NA,0.171428571,NA,NA,NA,NA,NA,NA,2.158987795,0.556653461,1.584553164,0.257830759,0.733933359,6.638858318,-1.368237228
B2,FRB2000102300,8751,ABLA,425730.561,4417704.428,NA,5.5,7.1,NA,0.114285714,NA,NA,NA,NA,NA,NA,1.296073602,0.336858452,0.622338132,0.259906884,0.480171906,24.78700256,-0.549020665
B2,FRB2000102301,8752,ABLA,425724.638,4417705.799,NA,5.7,7.1,NA,0.1,NA,NA,NA,NA,NA,NA,1.069889413,0.354373337,0.292950749,0.331224268,0.273814046,8.840100288,-1.459997905
B2,FRB2000102302,8753,ABLA,425723.747,4417707.208,NA,5.4,6.5,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.130860704,0.392814883,0.283796469,0.347359212,0.250956168,25.26223564,-0.618891093
B2,FRB2000102303,8754,ABLA,425725.757,4417701.621,NA,5.7,8.9,NA,0.228571429,NA,NA,NA,NA,NA,NA,1.409215586,0.208678266,0.765106668,0.148081151,0.542930887,25.49136353,-0.214160618
B2,FRB2000102304,8755,ABLA,425722.564,4417707.221,NA,5.3,6.8,NA,0.107142857,NA,NA,NA,NA,NA,NA,1.017629418,0.336958749,0.258622844,0.331121274,0.25414246,25.88650703,-0.607825439
B2,FRB2000102305,8756,ABLA,425720.752,4417702.345,NA,6.9,8,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.105002336,0.163438302,0.349579169,0.147907653,0.31636057,28.05443573,-0.783921684
B2,FRB2000102306,8757,PIEN,425720.482,4417702.063,NA,7.8,10.4,NA,0.185714286,NA,NA,NA,NA,NA,NA,1.0666211,0.344348341,0.335669131,0.322840361,0.314703254,28.05443573,-0.783921684
B2,FRB2000102307,8758,PIEN,425718.628,4417703.425,NA,7.5,9.5,NA,0.142857143,NA,NA,NA,NA,NA,NA,0.834621354,0.375210496,0.233291094,0.449557748,0.279517284,22.61064148,-1.372016401
B2,FRB2000102308,8759,PIEN,425719.576,4417699.903,NA,7.7,11.3,NA,0.257142857,NA,NA,NA,NA,NA,NA,0.808665217,0.28310999,0.288377643,0.350095421,0.356609431,20.76267815,0.324656971
B2,FRB2000102309,8760,ABLA,425715.16,4417698.661,NA,8.5,11,NA,0.178571429,NA,NA,NA,NA,NA,NA,0.762811168,0.084825635,0.241955683,0.111201354,0.317189487,17.22962952,0.206760154
B2,FRB2000102310,8761,PIEN,425711.652,4417698.928,NA,7.4,8.5,NA,0.078571429,NA,NA,NA,NA,NA,NA,0.979058222,0.589422596,0.208919706,0.602030179,0.21338844,16.48132706,-0.223279309
B2,FRB2000102311,8762,ABLA,425711.186,4417697.911,NA,7.9,9.9,NA,0.142857143,NA,NA,NA,NA,NA,NA,0.983481018,0.064617252,0.228805203,0.065702592,0.232648317,17.44441986,-0.2469132
B2,FRB2000102312,8763,PIEN,425708.703,4417699.795,NA,6.1,7.5,NA,0.1,NA,NA,NA,NA,NA,NA,1.212628668,0.715028241,0.361634162,0.58965144,0.298223332,22.46819878,-0.889138592
B2,FRB2000102313,8764,ABLA,425705.269,4417699.787,NA,6.7,8.1,NA,0.1,NA,NA,NA,NA,NA,NA,1.357590006,0.074143124,0.365780228,0.054613782,0.269433501,13.65174675,-1.426845611
B2,FRB2000102314,8765,PIEN,425704.857,4417698.897,NA,8.1,9.2,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.342058735,0.612844383,0.382693271,0.456644979,0.285153891,18.56440926,-1.240756543
B2,FRB2000102315,8766,ABLA,425697.403,4417697.945,NA,5.5,8.5,NA,0.214285714,NA,NA,NA,NA,NA,NA,0.882464969,0.152391961,0.271013435,0.172688964,0.307109567,8.664993286,-0.912523721
B2,FRB2000102316,8767,ABLA,425692.798,4417697.082,NA,5.7,7.5,NA,0.128571429,NA,NA,NA,NA,NA,NA,1.293284423,0.348205649,0.093913215,0.269241354,0.072616056,10.07387829,-0.530000801
B2,FRB2000102317,8768,ABLA,425691.016,4417694.066,NA,7,10.1,NA,0.221428571,NA,NA,NA,NA,NA,NA,1.248106006,0.342959585,0.092361711,0.274784019,0.074001495,14.16470528,-0.718660661
B2,FRB2000102318,8769,ABLA,425684.042,4417696.662,NA,8.5,11.9,NA,0.242857143,NA,NA,NA,NA,NA,NA,1.314536738,0.200704341,0.457428105,0.152680663,0.347976661,9.793828011,-0.32725934
B2,FRB2000102332,8783,ABLA,425682.755,4417688.786,NA,9,12.3,NA,0.235714286,NA,NA,NA,NA,NA,NA,1.366432902,0.183332018,0.115438305,0.134168328,0.084481503,15.8032999,-0.398120194
B2,FRB2000102333,8784,PIEN,425686.106,4417688.974,NA,6.4,7.8,NA,0.1,NA,NA,NA,NA,NA,NA,1.437580535,0.946142307,0.070387353,0.658149081,0.048962372,18.09685516,-0.271788588
B2,FRB2000102334,8785,PIEN,425685.862,4417689.537,NA,7,8,NA,0.071428571,NA,NA,NA,NA,NA,NA,1.506239554,0.899572293,0.069407173,0.59723056,0.046079771,14.80688667,-0.376777529
B2,FRB2000102335,8786,ABLA,425685.128,4417692.362,NA,6.5,10.2,NA,0.264285714,NA,NA,NA,NA,NA,NA,1.26976573,0.263035576,0.158821687,0.20715284,0.125079519,8.450883865,-0.594789716
B2,FRB2000102336,8787,ABLA,425684.002,4417691.979,NA,5.2,6.8,NA,0.114285714,NA,NA,NA,NA,NA,NA,1.324467333,0.252389665,0.23415924,0.190559373,0.176795028,8.394939423,-0.548624803
B2,FRB2000102337,8788,ABLA,425692.23,4417687.006,NA,5.3,7.8,NA,0.178571429,NA,NA,NA,NA,NA,NA,0.892083655,0.209692681,0.097376015,0.235059436,0.109155699,19.61287689,0.071731134
B2,FRB2000102338,8789,ABLA,425702.36,4417699.192,NA,5.3,7.5,NA,0.157142857,NA,NA,NA,NA,NA,NA,0.954173931,0.13498481,0.366739328,0.141467719,0.384352702,1.814236164,-1.370555408
B2,FRB2000102339,8790,ABLA,425703.544,4417699.141,NA,5.2,7,NA,0.128571429,NA,NA,NA,NA,NA,NA,1.530933179,0.140530182,0.372971588,0.091793805,0.243623688,6.557916164,-1.4429019
B2,FRB2000102340,8791,ABLA,425710.343,4417689.45,NA,6.4,10.3,NA,0.278571429,NA,NA,NA,NA,NA,NA,0.789220212,0.050365061,0.36935649,0.063816233,0.468001813,12.48348713,0.092469224
B2,FRB2000102341,8792,ABLA,425713.077,4417692.782,NA,6.9,10.1,NA,0.228571429,NA,NA,NA,NA,NA,NA,0.780329854,0.091061014,0.291025016,0.11669554,0.372951277,14.51642799,0.107948664
B2,FRB2000102342,8793,ABLA,425719.007,4417690.889,NA,8.8,10.1,NA,0.092857143,NA,NA,NA,NA,NA,NA,0.995295235,0.296352477,0.497228684,0.297753337,0.499579086,11.90680313,-0.03163431
B2,FRB2000102343,8794,ABLA,425720.542,4417690.901,NA,10,12.5,NA,0.178571429,NA,NA,NA,NA,NA,NA,0.902423614,0.28916386,0.474383352,0.320430289,0.525677015,11.52025795,-0.010500357
B2,FRB2000102344,8795,PICO,425722.118,4417694.845,NA,9.2,9.3,NA,0.007142857,NA,NA,NA,NA,NA,NA,0.893939147,0.613399472,0.597066337,0.68617587,0.6679049,9.768619537,0.035131605
B2,FRB2000102345,8796,PICO,425730.301,4417697.135,NA,5.3,7.2,NA,0.135714286,NA,NA,NA,NA,NA,NA,1.238046869,0.871814683,0.834549985,0.704185524,0.674085938,12.48090744,0.215583873
B2,FRB2000102346,8797,PICO,425731.552,4417696.127,NA,8.1,12.1,NA,0.285714286,NA,NA,NA,NA,NA,NA,1.165749648,0.821243552,0.772629503,0.704476775,0.662774811,11.407897,0.200675892
B2,FRB2000102348,8799,PICO,425735.518,4417694.642,NA,7,9.2,NA,0.157142857,NA,NA,NA,NA,NA,NA,1.116171776,0.893009531,0.841714202,0.800064605,0.754108123,11.71081543,0.00867816
B2,FRB2000102349,8800,PICO,425735.328,4417697.586,NA,5.9,7.5,NA,0.114285714,NA,NA,NA,NA,NA,NA,1.261234351,0.958924296,0.971058377,0.760306199,0.769926998,9.150801659,0.016770227
B2,FRB2000102350,1901,PICO,425739.646,4417624.34,NA,7.8,9.9,NA,0.15,NA,NA,NA,NA,NA,NA,1.441063813,1.416138758,0.820106853,0.982703712,0.569098221,23.95954132,0.159860509
B2,FRB2000102351,1902,PICO,425738.922,4417624.463,NA,5.4,6.4,NA,0.071428571,NA,NA,NA,NA,NA,NA,1.507721524,1.493627589,0.878827687,0.990652163,0.58288462,24.13036346,0.100472724
B2,FRB2000102359,1913,ABLA,425682.425,4417682.664,NA,10.2,13.3,NA,0.221428571,NA,NA,NA,NA,NA,NA,1.33125252,0.330034191,0.324035718,0.247912538,0.243406652,19.78248978,-0.186353232
B2,FRB2000102361,1915,PICO,425703.092,4417684.208,NA,7.5,8.6,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.228549665,0.862060088,0.691556429,0.701689246,0.562904739,13.49058342,-0.003965552
B2,FRB2000102362,1917,PICO,425723.715,4417697.821,NA,9.8,10.1,NA,0.021428571,NA,NA,NA,NA,NA,NA,0.900910293,0.578547452,0.533208646,0.642180977,0.591855427,12.29299164,0.380485848
C3,FRC3000100034,36,PICO,426597.738,4417480.223,32.2,33,NA,0.053333333,NA,NA,1.2639945,1.2639945,0.571479641,1,0.452121937,NA,NA,NA,NA,NA,2.424476147,0.283347915
C3,FRC3000100035,37,PICO,426594.367,4417479.66,11.7,13.1,NA,0.093333333,NA,NA,1.167095078,1.167095078,0.197385549,1,0.169125509,NA,NA,NA,NA,NA,3.582283497,0.24975817
C3,FRC3000100043,45,PICO,426592.122,4417478.627,24.7,24.8,NA,0.006666667,NA,NA,1.271855393,1.271855393,0.20031728,1,0.157500044,NA,NA,NA,NA,NA,6.332268715,0.217348309
C3,FRC3000100044,46,PICO,426592.712,4417478,11.1,11.2,12,0.006666667,0.057142857,0.05047619,1.514000583,1.514000583,0.154580602,1,0.102100755,1.442094618,1.427916215,1.279093472,0.990168188,0.886969174,6.725039482,0.215430612
C3,FRC3000100045,47,PICO,426592.947,4417476.706,35.1,36.7,NA,0.106666667,NA,NA,1.214167508,1.214167508,0.146400046,1,0.120576481,NA,NA,NA,NA,NA,7.574235439,0.213599172
C3,FRC3000100046,48,PICO,426591.888,4417476.389,27.5,27.7,NA,0.013333333,NA,NA,1.224029594,1.224029594,0.141185678,1,0.115344987,NA,NA,NA,NA,NA,9.381379128,0.129982933
C3,FRC3000100053,55,PICO,426580.961,4417480.557,31.3,32.8,NA,0.1,NA,NA,0.866687312,0.815997939,0.054218911,0.941513654,0.062558791,NA,NA,NA,NA,NA,5.623166561,-0.234310307
C3,FRC3000100054,56,PICO,426581.594,4417479.245,27.6,28.6,NA,0.066666667,NA,NA,0.896659527,0.84199016,0.080454851,0.93902996,0.089727314,NA,NA,NA,NA,NA,4.686845779,-0.3960269
C3,FRC3000100069,72,PICO,426569.047,4417477.357,36,37.2,NA,0.08,NA,NA,0.990340094,0.920308214,0.359879834,0.92928502,0.363390148,NA,NA,NA,NA,NA,4.330272675,0.183964197
C3,FRC3000100070,73,PICO,426563.157,4417477.589,27.5,28.8,NA,0.086666667,NA,NA,0.952746953,0.899624136,0.415643351,0.944242469,0.436257864,NA,NA,NA,NA,NA,8.611807823,-0.039776438
C3,FRC3000100084,87,PICO,426545.002,4417476.98,41.4,42,NA,0.04,NA,NA,0.913849079,0.899413479,0.207857197,0.984203518,0.227452433,NA,NA,NA,NA,NA,8.390146255,0.209500382
C3,FRC3000100094,97,PICO,426536.309,4417480.726,12.8,12.8,NA,0,NA,NA,1.205231185,1.190043137,0.333114709,0.987398229,0.276390715,NA,NA,NA,NA,NA,13.517272,0.401424949
C3,FRC3000100100,103,PICO,426529.458,4417480.914,32.6,33.4,NA,0.053333333,NA,NA,1.497603582,1.497603582,0.407871536,1,0.272349466,NA,NA,NA,NA,NA,14.0547514,-0.024973198
C3,FRC3000100101,104,PICO,426529.24,4417479.658,26,26.6,NA,0.04,NA,NA,1.522735466,1.522735466,0.515818665,1,0.338744764,NA,NA,NA,NA,NA,14.6916647,-0.021187864
C3,FRC3000100102,105,PICO,426527.42,4417479.699,22.6,23.5,NA,0.06,NA,NA,1.362741536,1.362741536,0.400296477,1,0.293743507,NA,NA,NA,NA,NA,10.61531734,-0.015901487
C3,FRC3000100103,106,PICO,426526.536,4417478.676,23.7,25.8,NA,0.14,NA,NA,1.266006635,1.266006635,0.456025613,1,0.360207917,NA,NA,NA,NA,NA,8.677448273,0.090804139
C3,FRC3000100123,126,PICO,426512.797,4417479.863,33.8,34.5,NA,0.046666667,NA,NA,0.873843387,0.873843387,0.042931625,1,0.049129656,NA,NA,NA,NA,NA,11.51825237,0.534835093
C3,FRC3000100139,142,PICO,426507.219,4417479.498,28.7,30,NA,0.086666667,NA,NA,0.982518534,0.982518534,0.016603489,1,0.016898906,NA,NA,NA,NA,NA,16.41341019,0.30232234
C3,FRC3000100140,143,PICO,426503.453,4417478.955,26,27.1,NA,0.073333333,NA,NA,1.03103967,1.03103967,0.022131622,1,0.021465345,NA,NA,NA,NA,NA,13.89363003,0.315499002
C3,FRC3000100141,144,PICO,426501.163,4417479.853,24.4,24.7,NA,0.02,NA,NA,1.208148174,1.208148174,0.050774061,1,0.042026352,NA,NA,NA,NA,NA,12.65984821,0.328297516
C3,FRC3000100142,145,PICO,426499.67,4417480.475,26.3,26.7,NA,0.026666667,NA,NA,1.244167707,1.244167707,0.060317694,1,0.048480357,NA,NA,NA,NA,NA,11.3513279,0.40648952
C3,FRC3000100161,164,PICO,426494.468,4417479.157,22.3,22.6,NA,0.02,NA,NA,1.237409845,1.222010863,0.023232582,0.987555471,0.018775172,NA,NA,NA,NA,NA,13.89845467,0.330637261
C3,FRC3000100187,191,PICO,426497.363,4417475.812,26.2,26.7,NA,0.033333333,NA,NA,0.910398896,0.894272749,0.018162082,0.982286725,0.019949587,NA,NA,NA,NA,NA,19.90734673,-0.213256451
C3,FRC3000100188,192,PICO,426496.464,4417473.338,21,23.5,NA,0.166666667,NA,NA,0.731676228,0.71086696,0,0.971559459,0,NA,NA,NA,NA,NA,10.73230743,-0.363372899
C3,FRC3000100189,193,PICO,426497.118,4417471.539,23.6,25,27.2,0.093333333,0.157142857,0.063809524,0.627016245,0.610476676,0,0.973621786,0,0.851960981,0.807620375,0.647007822,0.947954652,0.759433632,8.564783096,-0.334229286
C3,FRC3000100193,197,PICO,426502.7,4417475.416,32.2,32.6,NA,0.026666667,NA,NA,0.750696352,0.750696352,0,1,0,NA,NA,NA,NA,NA,16.74788666,-0.428375918
C3,FRC3000100194,198,PICO,426505.783,4417477.312,14.7,15.6,NA,0.06,NA,NA,1.045331166,1.045331166,0,1,0,NA,NA,NA,NA,NA,13.99255466,-0.404614181
C3,FRC3000100195,199,PICO,426506.488,4417476.563,23.8,24.5,NA,0.046666667,NA,NA,0.939590856,0.939590856,0,1,0,NA,NA,NA,NA,NA,17.72404671,-0.167086917
C3,FRC3000100198,202,PICO,426510.396,4417473.792,35.5,37.5,NA,0.133333333,NA,NA,0.73000289,0.73000289,0.055130928,1,0.075521521,NA,NA,NA,NA,NA,10.52049732,-0.062861205
C3,FRC3000100199,203,PICO,426511.017,4417470.308,38.8,39.6,NA,0.053333333,NA,NA,0.754560739,0.754560739,0.067740387,1,0.089774598,NA,NA,NA,NA,NA,10.917799,-0.046643952
C3,FRC3000100200,204,PICO,426505.767,4417467.248,39.9,41.6,NA,0.113333333,NA,NA,0.437863596,0.437863596,0.042609015,1,0.097311161,NA,NA,NA,NA,NA,17.70664787,0.092125733
C3,FRC3000100202,206,PICO,426512.243,4417464.809,39.5,40.7,NA,0.08,NA,NA,0.645629736,0.645629736,0.050784803,1,0.078659331,NA,NA,NA,NA,NA,10.17725945,-0.090291983
C3,FRC3000100203,207,PICO,426515.891,4417466.525,38.1,39.5,NA,0.093333333,NA,NA,0.813752804,0.773033276,0.073341766,0.949960813,0.09012782,NA,NA,NA,NA,NA,11.57673073,-0.121756087
C3,FRC3000100205,209,PICO,426515.514,4417475.848,29.6,31,NA,0.093333333,NA,NA,1.093652337,1.093652337,0.117422864,1,0.107367635,NA,NA,NA,NA,NA,11.58517838,0.070391056
C3,FRC3000100206,210,PICO,426515.668,4417476.527,28.6,29.5,NA,0.06,NA,NA,1.103149631,1.103149631,0.117660499,1,0.106658694,NA,NA,NA,NA,NA,11.18906498,0.142088303
C3,FRC3000100208,212,PICO,426519.82,4417476.394,11.4,12.2,18.5,0.053333333,0.45,0.396666667,1.023395985,1.003075633,0.349568453,0.980144194,0.341576925,0.802141677,0.77940564,0.694116863,0.971655833,0.865329507,10.41639423,0.167711517
C3,FRC3000100210,214,PICO,426522.951,4417470.604,30.3,31.3,NA,0.066666667,NA,NA,0.970639739,0.887856934,0.361772111,0.91471315,0.372715124,NA,NA,NA,NA,NA,12.26427364,0.111559173
C3,FRC3000100211,215,PICO,426519.034,4417466.134,44.4,45.7,NA,0.086666667,NA,NA,0.819432787,0.748988266,0.097059662,0.914032582,0.118447374,NA,NA,NA,NA,NA,13.94169521,-0.080308403
C3,FRC3000100212,216,PICO,426524.184,4417465.067,25,26.2,NA,0.08,NA,NA,1.131911983,0.879437925,0.145971288,0.776949037,0.128959928,NA,NA,NA,NA,NA,10.84087658,0.01302109
C3,FRC3000100213,217,ABLA,426522.508,4417467.697,18.5,20.7,29,0.146666667,0.592857143,0.446190476,0.912817557,0.040137105,0.190228455,0.043970566,0.208397016,0.868577056,0.04777157,0.65456067,0.054999806,0.753601151,12.59217072,0.138835919
C3,FRC3000100217,221,PICO,426528.531,4417467.992,11.3,12,16.7,0.046666667,0.335714286,0.289047619,0.968734004,0.918693604,0.373267164,0.948344541,0.385314403,0.737760756,0.680387369,0.457089729,0.922233073,0.619563625,9.947052002,0.142721375
C3,FRC3000100219,223,PICO,426529.026,4417471.774,22,23.2,NA,0.08,NA,NA,0.945145788,0.908373202,0.523850956,0.961093212,0.554254129,NA,NA,NA,NA,NA,9.668085098,0.042675319
C3,FRC3000100222,226,PICO,426532.591,4417477.624,22,23.1,NA,0.073333333,NA,NA,1.126048904,1.126048904,0.480052644,1,0.426315982,NA,NA,NA,NA,NA,12.66593647,0.229494498
C3,FRC3000100225,229,PICO,426532.73,4417470.653,18.3,20.7,25.6,0.16,0.35,0.19,0.732597974,0.732597974,0.293413043,1,0.400510312,0.514687933,0.514687933,0.272535003,1,0.529515043,12.98190022,0.009490678
C3,FRC3000100226,230,PICO,426534.687,4417464.66,14.5,15.7,18.4,0.08,0.192857143,0.112857143,0.911582605,0.89240534,0.347052316,0.978962669,0.380714062,0.674266701,0.651206693,0.344959158,0.965799872,0.511606399,6.885518074,0.090556148
C3,FRC3000100228,232,PICO,426536.818,4417464.561,15.5,15.8,17.3,0.02,0.107142857,0.087142857,0.8841408,0.858264557,0.362269421,0.970732893,0.409741776,0.618640223,0.587526319,0.273496536,0.94970598,0.442093039,6.705718517,-0.139452817
